FoodID,MeasureID,ConversionFactorValue,ConvFactorDateOfEntry,MeasureDescription
6391,148,0.22,2009-03-27,
6391,1470,0.85,2009-03-27,
6392,368,0.61285,2009-03-27,
6392,969,0.76606,2009-03-27,
6392,977,1.53212,2009-03-27,
6392,1470,0.85,2009-03-27,
6393,1510,0.8,2009-03-27,
6394,174,0.45,2009-03-27,
6394,1456,0.4,2009-03-27,
6395,1470,0.85,2009-03-27,
6396,357,0.9636499999999999,2009-03-27,
6396,1059,1.2046,2009-03-27,
6396,1060,2.40913,2009-03-27,
6396,371,0.6593399999999999,2009-03-27,
6396,971,0.82418,2009-03-27,
6396,979,1.64835,2009-03-27,
6396,1248,0.46,2009-03-27,
6396,1470,0.85,2009-03-27,
6397,371,0.61708,2009-03-27,
6397,971,0.77134,2009-03-27,
6397,979,1.5426900000000001,2009-03-27,
6397,1470,0.85,2009-03-27,
6398,371,0.61708,2009-03-27,
6398,971,0.77134,2009-03-27,
6398,979,1.5426900000000001,2009-03-27,
6398,357,0.9636499999999999,2009-03-27,
6398,1059,1.20456,2009-03-27,
6398,1060,2.40913,2009-03-27,
6398,245,0.027999999999999997,2009-03-27,
6399,371,1.03973,2009-03-27,
6399,971,1.29966,2009-03-27,
6399,979,2.59932,2009-03-27,
6400,499,0.18,2009-03-27,
6400,363,0.52409,2009-03-27,
6400,1145,0.65511,2009-03-27,
6400,1146,1.31023,2009-03-27,
6400,1470,0.85,2009-03-27,
6401,1470,0.85,2009-03-27,
6401,363,0.76077,2009-03-27,
6401,1145,0.95097,2009-03-27,
6401,1146,1.90194,2009-03-27,
6402,1470,0.85,2009-03-27,
6402,363,0.65511,2009-03-27,
6402,1145,0.81889,2009-03-27,
6402,1146,1.6377899999999999,2009-03-27,
6403,1470,0.85,2009-03-27,
6403,363,0.42265,2009-03-27,
6403,1145,0.5283,2009-03-27,
6403,1146,1.0566,2009-03-27,
6404,1489,1.25,2009-03-27,
6404,1580,0.9,2010-01-13,
6405,343,0.71851,2009-03-27,
6405,1031,0.8981399999999999,2009-03-27,
6405,415,1.7962799999999999,2009-03-27,
6405,1470,0.85,2009-03-27,
6406,1470,0.85,2009-03-27,
6406,341,0.6931499999999999,2009-03-27,
6406,383,0.8664400000000001,2009-03-27,
6406,415,1.7328999999999999,2009-03-27,
6406,502337,0.89,2009-03-27,
6406,502338,1.03,2009-03-27,
6406,502339,1.18,2009-03-27,
6407,341,0.6931499999999999,2009-03-27,
6407,383,0.8664400000000001,2009-03-27,
6407,415,1.7328999999999999,2009-03-27,
6407,502337,0.89,2009-03-27,
6407,502338,1.03,2009-03-27,
6407,502339,1.16,2009-03-27,
6407,1470,0.85,2009-03-27,
6408,502337,0.73,2009-03-27,
6408,502338,0.9,2009-03-27,
6408,502339,1.43,2009-03-27,
6408,341,0.6509199999999999,2014-05-07,
6408,383,0.81365,2014-05-07,
6408,415,1.6273,2014-05-07,
6408,1470,0.85,2009-03-27,
6409,341,1.082,2009-03-27,
6409,383,1.3525,2009-03-27,
6409,415,2.705,2009-03-27,
6410,341,1.082,2009-03-27,
6410,383,1.35256,2014-05-07,
6410,415,2.705,2009-03-27,
6411,341,0.88762,2014-05-07,
6411,383,1.10952,2014-05-07,
6411,415,2.21905,2014-05-07,
6412,1470,0.85,2009-03-27,
6412,341,0.71851,2009-03-27,
6412,383,0.8981399999999999,2009-03-27,
6412,415,1.7962799999999999,2009-03-27,
6414,1470,0.85,2009-03-30,
6414,343,0.22401,2009-03-30,
6414,1031,0.28001000000000004,2009-03-30,
6414,1032,0.5600200000000001,2009-03-30,
6415,1470,0.85,2009-04-22,
6415,341,0.40152,2009-04-22,
6415,383,0.5019,2009-04-22,
6415,415,1.0038,2009-04-22,
6416,1457,1.4,2009-03-30,
6416,1031,0.46492,2009-11-26,
6417,1470,0.85,2009-03-30,
6417,341,0.57058,2009-03-30,
6417,383,0.7132299999999999,2009-03-30,
6417,415,1.4264599999999998,2009-03-30,
6418,1470,0.85,2009-03-30,
6418,341,0.44378999999999996,2009-03-30,
6418,383,0.55473,2009-03-30,
6418,415,1.10947,2009-03-30,
6419,1470,0.85,2009-03-30,
6419,341,0.7609999999999999,2009-03-30,
6419,383,0.9512999999999999,2009-03-30,
6419,415,1.9025999999999998,2009-03-30,
6420,341,1.0609,2009-03-30,
6420,383,1.3261,2009-03-30,
6420,415,2.6522,2009-03-30,
6420,990,0.5,2009-03-30,
6421,990,0.5,2009-03-30,
6422,233,1.68,2009-03-30,
6422,1457,1.4,2009-03-30,
6423,1457,1.4,2009-03-30,
6423,233,1.99,2009-03-30,
6424,347,0.41843,2009-03-30,
6424,1015,0.5230400000000001,2009-03-30,
6424,1016,1.04607,2009-03-30,
6424,1470,0.85,2009-03-30,
6425,1457,1.4,2009-03-30,
6425,502505,1.07,2013-12-27,
6425,502480,8.53,2013-12-27,
6426,1457,1.4,2009-03-30,
6426,245,1.15,2014-04-30,
6426,502480,9.22,2014-04-30,
6427,1457,1.4,2009-03-30,
6427,245,0.76,2014-04-30,
6427,502480,5.9,2014-04-30,
6428,1457,1.4,2009-03-30,
6428,502504,1.46,2014-01-07,
6428,211,8.76,2015-06-30,
6429,1457,1.4,2009-03-30,
6429,245,1.41,2014-04-30,
6429,211,8.46,2015-06-30,
6430,1457,1.4,2009-03-30,
6430,245,1.18,2013-12-27,
6430,502480,9.46,2013-12-27,
6432,1457,1.4,2009-03-30,
6432,233,2.33,2009-03-30,
6433,1457,1.4,2009-03-30,
6433,233,2.18,2009-03-30,
6434,1489,1.25,2009-03-30,
6434,97,1.16,2009-03-30,
6434,1580,0.9,2010-01-13,
6435,1455,1.0,2009-04-22,
6435,97,0.9,2009-04-22,
6435,1581,0.75,2010-01-13,
6436,341,1.19209,2009-03-30,
6436,484,4.23191,2009-03-30,
6436,383,1.4901,2009-03-30,
6437,341,1.0439,2009-03-30,
6437,383,1.3049000000000002,2009-03-30,
6437,415,2.6099,2009-03-30,
6438,1470,0.85,2009-03-31,
6438,363,0.75232,2009-03-31,
6438,1145,0.94041,2009-03-31,
6438,1146,1.8808,2009-03-31,
6439,1470,0.85,2009-04-08,
6439,347,0.61708,2009-04-08,
6439,1015,0.77134,2009-04-08,
6439,1016,1.5426900000000001,2009-04-08,
6440,341,1.044,2009-04-08,
6440,383,1.3049000000000002,2009-04-08,
6440,415,2.6099,2009-04-08,
6442,1470,0.85,2009-04-08,
6442,343,0.17751,2009-04-08,
6442,1031,0.22189,2009-04-08,
6442,1032,0.44378999999999996,2009-04-08,
6443,1470,0.85,2009-04-22,
6443,371,0.49872999999999995,2009-04-22,
6443,971,0.62342,2009-04-22,
6443,979,1.24683,2009-04-22,
6444,1457,1.4,2011-05-05,
6445,1470,0.85,2009-04-22,
6445,341,0.36771,2009-04-22,
6445,383,0.45964,2009-04-22,
6445,415,0.91927,2009-04-22,
6446,343,0.54945,2009-04-22,
6446,1031,0.6868099999999999,2009-04-22,
6446,1032,1.37363,2009-04-22,
6446,1470,0.85,2009-04-22,
6447,1470,0.85,2009-04-22,
6447,341,0.36771,2009-04-22,
6447,383,0.45964,2009-04-22,
6447,415,0.91927,2009-04-22,
6448,1470,0.85,2009-04-22,
6448,343,0.54945,2009-04-22,
6448,1031,0.6868099999999999,2009-04-22,
6448,1032,1.37363,2009-04-22,
6449,1470,0.85,2009-04-22,
6449,371,0.69738,2009-04-22,
6449,971,0.8717199999999999,2009-04-22,
6449,979,1.74345,2009-04-22,
6450,1470,0.85,2009-04-22,
6450,343,0.76078,2009-04-22,
6450,1031,0.95097,2009-04-22,
6450,1032,1.90194,2009-04-22,
6451,1470,0.85,2009-04-22,
6451,343,0.43956,2009-04-22,
6451,1031,0.54945,2009-04-22,
6451,1032,1.0989,2009-04-22,
6451,149,1.24,2009-04-22,
6452,1471,0.65,2009-04-22,
6452,383,1.31023,2009-04-22,
6453,341,0.71851,2009-04-09,
6453,383,0.8981399999999999,2009-04-09,
6453,415,1.7962799999999999,2009-04-09,
6453,1470,0.85,2009-04-09,
6454,341,0.7608199999999999,2014-05-06,
6454,383,0.9510200000000001,2014-05-06,
6454,415,1.9020400000000002,2014-05-06,
6454,1470,0.85,2009-04-09,
6455,1470,0.85,2009-04-09,
6455,341,0.71855,2014-05-07,
6455,383,0.89819,2009-04-09,
6455,415,1.79637,2014-05-07,
6456,1470,0.85,2009-04-09,
6456,341,0.50719,2009-04-09,
6456,383,0.63398,2009-04-09,
6456,415,1.26796,2009-04-09,
6457,1467,0.15,2009-04-09,
6457,341,0.08875999999999999,2009-04-09,
6457,383,0.11095000000000001,2009-04-09,
6457,415,0.22189,2009-04-09,
6457,867,0.3,2010-01-12,
6458,1471,0.65,2009-04-09,
6458,341,0.52409,2009-04-09,
6458,383,0.65511,2009-04-09,
6458,415,1.31023,2009-04-09,
6459,1470,0.85,2009-04-09,
6459,363,0.6593399999999999,2009-04-09,
6459,1145,0.82418,2009-04-09,
6459,1146,1.64835,2009-04-09,
6459,171,0.12,2009-04-09,
6460,383,0.57058,2012-08-27,
6460,1470,0.85,2011-05-05,
6461,1470,0.85,2009-04-09,
6461,343,0.59172,2009-04-09,
6461,1031,0.73965,2009-04-09,
6461,1032,1.4793,2009-04-09,
6462,1470,0.85,2009-04-09,
6462,343,0.6340100000000001,2014-05-07,
6462,1031,0.79252,2014-05-07,
6462,1032,1.58503,2014-05-07,
6463,1470,0.85,2009-04-09,
6463,343,0.76078,2009-04-09,
6463,1031,0.95097,2009-04-09,
6463,1032,1.90194,2009-04-09,
6464,1470,0.85,2009-04-09,
6464,343,0.76078,2009-04-09,
6464,1031,0.95097,2009-04-09,
6464,1032,1.90194,2009-04-09,
6465,502408,0.003,2011-09-12,
6465,1484,0.005,2009-04-09,
6466,532,0.10625,2009-04-09,
6466,371,0.67652,2009-04-09,
6466,971,0.84531,2009-04-09,
6466,979,1.69062,2009-04-09,
6466,1470,0.85,2009-04-09,
6467,1470,0.85,2009-04-09,
6467,371,0.77768,2009-04-09,
6467,971,0.97211,2009-04-09,
6467,979,1.94421,2009-04-09,
6467,529,0.106,2009-04-09,
6468,1122,0.8875700000000001,2009-04-14,
6468,1123,1.10947,2009-04-14,
6468,1124,2.21894,2009-04-14,
6468,1470,0.85,2009-04-14,
6469,1470,0.85,2009-04-14,
6469,341,0.8875700000000001,2009-04-14,
6469,383,1.10947,2009-04-14,
6469,415,2.21894,2009-04-14,
6470,341,1.0524,2009-04-14,
6470,383,1.3155000000000001,2009-04-14,
6470,415,2.6310000000000002,2009-04-14,
6471,1496,0.75,2009-04-14,
6471,175,0.77,2009-04-14,
6471,518,0.38,2009-04-14,
6472,1496,0.75,2009-04-14,
6472,175,0.77,2009-04-14,
6472,518,0.38,2009-04-14,
6473,1496,0.75,2009-04-14,
6473,175,1.29,2009-04-14,
6473,518,0.44,2009-04-14,
6474,1470,0.85,2009-04-14,
6474,371,0.6593399999999999,2009-04-14,
6474,971,0.82418,2009-04-14,
6474,979,1.64835,2009-04-14,
6474,1272,1.6,2009-04-14,
6475,1470,0.85,2009-04-14,
6475,341,0.67625,2009-04-14,
6475,383,0.84531,2009-04-14,
6475,415,1.69062,2009-04-14,
6476,1470,0.85,2009-04-14,
6476,341,0.76078,2009-04-14,
6476,383,0.95097,2009-04-14,
6476,415,1.90194,2009-04-14,
6477,1470,0.85,2009-04-14,
6477,341,0.67625,2009-04-14,
6477,383,0.84531,2009-04-14,
6477,415,1.69062,2009-04-14,
6478,1470,0.85,2009-04-14,
6478,341,0.67625,2009-04-14,
6478,383,0.84531,2009-04-14,
6478,415,1.69062,2009-04-14,
6479,341,0.71851,2009-04-14,
6479,383,0.8981399999999999,2009-04-14,
6479,415,1.7962799999999999,2009-04-14,
6480,341,1.04818,2009-04-14,
6480,383,1.31023,2009-04-14,
6480,415,2.6205000000000003,2009-04-14,
6481,1470,0.85,2009-04-14,
6481,341,0.67625,2009-04-14,
6481,383,0.84531,2009-04-14,
6481,415,1.69062,2009-04-14,
6482,1470,0.85,2009-04-14,
6482,341,0.67625,2009-04-14,
6482,383,0.84531,2009-04-14,
6482,415,1.69062,2009-04-14,
6483,1470,0.85,2009-04-14,
6483,341,0.57481,2009-04-14,
6483,383,0.7188,2009-04-14,
6483,415,1.43702,2009-04-14,
6484,354,0.5917,2009-04-15,
6484,1007,0.7395999999999999,2009-04-15,
6484,1010,1.4793,2009-04-15,
6485,1484,0.005,2009-04-15,
6485,385,0.004050000000000001,2009-04-15,
6485,341,0.02703,2009-04-15,
6485,383,0.033780000000000004,2009-04-15,
6485,415,0.06756999999999999,2009-04-15,
6485,640,0.016220000000000002,2009-12-18,
6486,1470,0.85,2009-04-15,
6486,343,0.57058,2009-04-15,
6486,1031,0.7132299999999999,2009-04-15,
6486,1032,1.4265,2009-04-15,
6487,1470,0.85,2009-04-15,
6487,343,0.57058,2009-04-15,
6487,1031,0.7132299999999999,2009-04-15,
6487,1032,1.4265,2009-04-15,
6488,383,0.5288,2009-04-15,
6488,1470,0.85,2009-04-15,
6489,76,1.6,2014-02-12,
6489,593,0.2,2014-02-12,
6490,341,0.64666,2009-04-15,
6490,383,0.80833,2009-04-15,
6490,415,1.61665,2009-04-15,
6490,1470,0.85,2009-04-15,
6491,1470,0.85,2009-04-15,
6491,341,0.69738,2009-04-15,
6491,383,0.8717199999999999,2009-04-15,
6491,415,1.74345,2009-04-15,
6509,1457,1.4,2009-04-15,
6509,341,1.0354999999999999,2009-04-15,
6509,383,1.3418999999999999,2009-04-15,
6509,415,2.5888,2009-04-15,
6510,1482,1.1,2009-04-15,
6510,341,0.51566,2014-09-12,
6510,383,0.64658,2014-09-12,
6510,415,1.2891599999999999,2014-02-03,
6510,217,2.02,2014-02-03,
6510,1276,1.38,2009-04-15,
6510,1275,1.73,2009-04-15,
6510,1274,2.99,2009-04-15,
6510,1501,0.865,2012-09-06,
6511,217,1.56,2009-04-15,
6511,341,0.51564,2009-04-15,
6511,383,0.64455,2009-04-15,
6511,415,1.2891,2009-04-15,
6511,1482,1.1,2009-04-15,
6511,1501,0.78,2012-09-06,
6512,1497,0.7,2009-04-15,
6512,1189,0.58,2009-04-15,
6512,402,1.16,2010-01-27,
6513,218,1.36,2009-04-15,
6513,1482,1.1,2009-04-15,
6513,341,0.6593399999999999,2009-04-15,
6513,383,0.82418,2009-04-15,
6513,415,1.64835,2009-04-15,
6513,1501,0.68,2012-09-06,
6514,1482,1.1,2009-04-16,
6514,1189,0.34,2009-04-16,
6514,1670,1.02,2010-01-26,
6515,341,0.6593399999999999,2009-04-16,
6515,383,0.82418,2009-04-16,
6515,415,1.64835,2009-04-16,
6515,1276,1.25,2009-04-16,
6515,1275,1.67,2009-04-16,
6515,1274,3.0,2009-04-16,
6515,218,1.35,2009-04-16,
6515,1482,1.1,2009-04-16,
6516,1470,0.85,2009-04-16,
6516,339,0.3,2009-04-16,
6516,1499,0.6,2009-04-16,
6516,867,0.85,2009-12-18,
6517,339,0.21,2009-04-16,
6517,1499,0.42,2009-04-16,
6517,1497,0.7,2009-04-16,
6517,867,0.85,2009-12-18,
6518,1497,0.7,2009-04-16,
6518,339,0.5,2009-04-16,
6518,1499,1.0,2009-04-16,
6518,867,0.85,2009-12-18,
6519,1482,1.1,2009-04-16,
6519,383,0.96154,2009-04-16,
6520,1457,1.4,2009-04-16,
6520,341,0.8876000000000001,2009-04-16,
6520,383,1.1095,2009-04-16,
6520,415,2.2188999999999997,2009-04-16,
6521,341,0.6593399999999999,2009-04-15,
6521,383,0.85418,2009-04-15,
6521,415,1.64835,2009-04-15,
6521,217,1.56,2009-04-15,
6521,1482,1.1,2009-04-15,
6522,1482,1.1,2009-04-15,
6522,217,2.02,2009-04-15,
6522,383,0.85059,2009-04-15,
6523,1497,0.7,2009-04-15,
6523,1189,0.58,2009-04-15,
6523,402,1.16,2010-01-27,
6524,1457,1.4,2009-04-16,
6524,341,1.0354999999999999,2009-04-16,
6524,383,1.2944,2009-04-16,
6524,415,2.5888,2009-04-16,
6525,1470,0.85,2009-04-16,
6525,341,0.30008,2009-04-16,
6525,383,0.37511000000000005,2009-04-16,
6525,415,0.75021,2009-04-16,
6526,1470,0.85,2009-04-16,
6526,357,1.0354999999999999,2009-04-16,
6526,1059,1.2943799999999999,2009-04-16,
6526,1060,2.5076,2009-04-16,
6527,1470,0.85,2009-04-16,
6527,341,0.56636,2009-04-16,
6527,383,0.70795,2009-04-16,
6527,415,1.41589,2009-04-16,
6528,1470,0.85,2009-04-16,
6528,341,0.48605,2009-04-16,
6528,383,0.6075699999999999,2009-04-16,
6528,415,1.21513,2009-04-16,
6528,1191,4.31,2009-04-16,
6529,1470,0.85,2009-04-16,
6529,371,0.6213000000000001,2009-04-16,
6529,971,0.7766299999999999,2009-04-16,
6529,979,1.5532499999999998,2009-04-16,
6530,1457,1.4,2009-04-16,
6530,383,0.64983,2009-11-26,
6531,1470,0.85,2009-04-16,
6531,347,0.71851,2009-04-16,
6531,1015,0.8981399999999999,2009-04-16,
6531,1016,1.7962799999999999,2009-04-16,
6531,357,1.01437,2009-04-16,
6531,1059,0.8981399999999999,2009-04-16,
6531,1060,2.53593,2009-04-16,
6533,385,0.1522,2009-04-16,
6533,341,1.0144,2009-04-16,
6533,383,1.268,2009-04-16,
6534,385,0.1553,2009-04-16,
6534,341,1.0354999999999999,2009-04-16,
6534,383,1.2944,2009-04-16,
6534,428,0.3106,2016-11-09,
6535,385,0.1585,2009-04-16,
6535,341,1.0566,2009-04-16,
6535,383,1.3208000000000002,2009-04-16,
6536,1470,0.85,2009-04-16,
6536,371,0.57058,2009-04-16,
6536,971,0.7132299999999999,2009-04-16,
6536,979,1.4264599999999998,2009-04-16,
6537,1457,1.4,2009-03-30,
6537,233,1.55,2016-08-18,
6538,385,0.08115,2009-04-22,
6538,640,0.3246,2009-04-22,
6538,341,0.541,2009-04-22,
6538,383,0.67247,2009-04-22,
6538,1454,0.3,2009-04-22,
6539,1470,0.85,2009-04-16,
6539,341,0.43956,2009-04-16,
6539,383,0.54945,2009-04-16,
6539,415,1.0989,2009-04-16,
6541,341,1.10063,2014-12-03,
6541,383,1.38829,2014-12-03,
6541,415,2.77658,2014-12-03,
6542,1470,0.85,2009-04-16,
6542,341,0.76078,2009-04-16,
6542,383,0.95097,2009-04-16,
6542,415,1.90194,2009-04-16,
6543,1471,0.65,2009-04-16,
6543,383,0.65511,2009-04-16,
6544,341,0.76078,2009-04-16,
6544,383,0.95097,2009-04-16,
6544,415,1.90194,2009-04-16,
6544,1470,0.85,2009-04-16,
6545,1470,0.85,2009-04-16,
6545,341,0.80304,2009-04-16,
6545,383,1.0038,2009-04-16,
6545,415,2.00761,2009-04-16,
6546,1470,0.85,2009-04-16,
6546,357,1.01437,2009-04-16,
6546,1059,1.26796,2009-04-16,
6546,1060,2.53593,2009-04-16,
6546,371,0.76078,2009-04-16,
6546,971,0.95097,2009-04-16,
6546,979,1.9019,2009-04-16,
6546,348,0.8875700000000001,2009-04-16,
6546,968,1.1095,2009-04-16,
6546,976,2.21893,2009-04-16,
6549,1470,0.85,2009-04-16,
6549,357,1.01437,2009-04-16,
6549,1059,1.26796,2009-04-16,
6549,1060,2.53593,2009-04-16,
6549,371,0.76078,2009-04-16,
6549,971,0.95097,2009-04-16,
6549,979,1.9019,2009-04-16,
6550,1470,0.85,2009-04-16,
6550,357,1.01437,2009-04-16,
6550,1059,1.26796,2009-04-16,
6550,1060,2.53593,2009-04-16,
6550,371,0.76078,2009-04-16,
6550,971,0.95097,2009-04-16,
6550,979,1.9019,2009-04-16,
6551,196,0.07,2009-04-22,
6551,502409,0.1,2009-04-22,
6551,1494,0.2,2009-04-22,
6551,1454,0.3,2012-08-28,
6552,1470,0.85,2009-04-16,
6552,341,0.9425199999999999,2009-04-16,
6552,383,1.17815,2009-04-16,
6552,415,2.35629,2009-04-16,
6553,1470,0.85,2009-04-16,
6553,357,1.0354999999999999,2009-04-16,
6553,1059,1.2943799999999999,2009-04-16,
6553,1060,2.5887599999999997,2009-04-16,
6554,1470,0.85,2009-04-16,
6554,347,0.8664400000000001,2009-04-16,
6554,1015,1.08305,2009-04-16,
6554,1016,2.1661,2009-04-16,
6555,1470,0.85,2009-04-16,
6555,347,0.8664400000000001,2009-04-16,
6555,1015,1.08305,2009-04-16,
6555,1016,2.1661,2009-04-16,
6556,1470,0.85,2009-04-16,
6556,357,1.01437,2009-04-16,
6556,1059,1.26796,2009-04-16,
6556,1060,2.53593,2009-04-16,
6557,1470,0.85,2009-04-16,
6557,347,0.8664400000000001,2009-04-16,
6557,1015,1.08305,2009-04-16,
6557,1016,2.1661,2009-04-16,
6558,1470,0.85,2009-04-16,
6558,357,0.9974599999999999,2009-04-16,
6558,1059,1.24683,2009-04-16,
6558,1060,2.49366,2009-04-16,
6559,1470,0.85,2009-04-21,
6559,371,0.43956,2009-04-21,
6559,971,0.54945,2009-04-21,
6559,979,1.0989,2009-04-21,
6559,530,0.14,2009-04-21,
6560,1470,0.85,2009-04-16,
6560,341,0.65511,2009-04-16,
6560,383,0.81889,2009-04-16,
6560,415,1.6377899999999999,2009-04-16,
6563,1470,0.85,2009-04-16,
6563,341,0.8115000000000001,2009-04-16,
6563,383,1.01437,2009-04-16,
6563,415,2.02874,2009-04-16,
6564,1470,0.85,2009-04-16,
6564,341,0.71851,2009-04-16,
6564,383,0.8981399999999999,2009-04-16,
6564,415,1.7962799999999999,2009-04-16,
6565,343,0.4142,2009-04-16,
6565,1031,0.5177499999999999,2009-04-16,
6565,1032,1.0354999999999999,2009-04-16,
6565,1470,0.85,2009-04-16,
6566,1470,0.85,2009-04-16,
6566,341,0.2705,2009-04-16,
6566,383,0.33812,2009-04-16,
6566,415,0.67625,2009-04-16,
6567,553,0.6,2009-04-22,
6567,160,1.14,2009-04-22,
6567,139,1.8,2009-04-22,
6567,1501,0.57,2009-04-22,
6567,341,0.84531,2009-04-22,
6567,383,1.05664,2009-04-22,
6567,415,2.11327,2009-04-22,
6567,1482,1.1,2011-05-06,
6568,357,1.38631,2009-04-16,
6568,1059,1.7328800000000002,2009-04-16,
6568,1060,3.46577,2009-04-16,
6568,1482,1.1,2009-04-16,
6569,1482,1.1,2009-04-16,
6569,347,0.74387,2009-04-16,
6569,1015,0.92984,2009-04-16,
6569,1016,1.85968,2009-04-16,
6570,227,0.3,2009-04-22,
6570,1461,0.55,2009-04-22,
6571,428,0.35473,2009-04-22,
6571,385,0.17736999999999997,2009-04-22,
6572,1470,0.85,2009-04-20,
6572,371,0.5579,2009-04-20,
6572,971,0.69738,2009-04-20,
6572,979,1.39473,2009-04-20,
6573,1470,0.85,2009-04-20,
6573,341,0.61285,2009-04-20,
6573,383,0.76606,2009-04-20,
6573,415,1.53212,2009-04-20,
6574,1470,0.85,2009-04-20,
6574,371,0.59172,2009-04-20,
6574,971,0.73965,2009-04-20,
6574,979,1.4793,2009-04-20,
6575,1470,0.85,2009-04-20,
6575,371,0.57904,2009-04-20,
6575,971,0.7238,2009-04-20,
6575,979,1.44759,2009-04-20,
6576,389,1.7529599999999999,2011-05-06,
6576,341,1.00169,2011-05-06,
6576,415,2.50423,2011-05-06,
6577,196,0.13,2009-04-20,
6577,1470,0.85,2009-04-20,
6577,867,1.5,2010-01-06,
6578,1470,0.85,2009-04-20,
6578,196,0.13,2009-04-20,
6578,867,1.5,2010-01-26,
6579,428,0.34869999999999995,2014-02-03,
6579,385,0.17436,2014-02-03,
6579,341,1.16238,2014-02-03,
6579,383,1.45298,2014-02-03,
6579,415,2.9059500000000003,2014-02-03,
6579,640,0.69743,2014-02-03,
6580,640,0.63398,2009-04-20,
6580,341,1.0567,2009-04-20,
6580,383,1.3207900000000001,2009-04-20,
6580,415,2.64159,2009-04-20,
6581,174,3.97,2009-03-26,
6581,1607,1.95,2009-03-26,
6582,1470,0.85,2009-04-20,
6582,343,0.60862,2009-04-20,
6582,1031,0.76078,2009-04-20,
6582,415,1.52156,2009-04-20,
6583,1470,0.85,2009-04-20,
6583,341,0.6931499999999999,2009-04-20,
6583,383,0.8664400000000001,2009-04-20,
6583,415,1.7328800000000002,2009-04-20,
6584,1470,0.85,2009-04-21,
6584,347,0.6593399999999999,2009-04-21,
6584,1015,0.82418,2009-04-21,
6584,1016,1.64835,2009-04-21,
6584,357,0.9721,2009-04-21,
6584,1059,1.21513,2009-04-21,
6584,1060,2.43026,2009-04-21,
6585,1470,0.85,2009-04-21,
6585,341,0.6593399999999999,2009-04-21,
6585,383,0.82418,2009-04-21,
6585,415,1.64835,2009-04-21,
6586,196,2.89,2009-04-21,
6586,1455,1.0,2009-04-21,
6586,1581,0.75,2010-01-07,
6587,1470,0.85,2009-04-21,
6587,383,0.5495,2009-04-21,
6588,1470,0.85,2009-04-21,
6588,347,0.57481,2009-04-21,
6588,1015,0.71851,2009-04-21,
6588,1016,1.43702,2009-04-21,
6589,1470,0.85,2009-04-21,
6589,341,0.26205,2009-04-21,
6589,383,0.32756,2009-04-21,
6589,415,0.65511,2009-04-21,
6590,1470,0.85,2009-04-21,
6590,347,0.73964,2009-04-21,
6590,1015,0.92456,2009-04-21,
6590,1016,1.84911,2009-04-21,
6591,1454,0.3,2009-04-21,
6591,867,0.2,2010-01-27,
6592,1470,0.85,2009-04-21,
6592,341,0.76923,2009-04-21,
6592,383,0.96154,2009-04-21,
6592,415,1.92308,2009-04-21,
6593,12,0.3,2009-04-30,
6593,502411,0.28,2009-04-30,
6593,1454,0.3,2009-04-30,
6594,502413,0.53,2009-04-30,
6594,1461,0.55,2009-04-30,
6594,502414,0.38,2009-04-30,
6595,12,0.37,2009-04-30,
6595,1456,0.4,2009-04-30,
6596,502412,0.46,2010-01-27,
6596,1454,0.3,2009-04-30,
6596,12,0.23,2012-08-30,
6597,502412,0.46,2010-01-27,
6597,1454,0.3,2009-04-30,
6597,12,0.23,2012-08-30,
6598,12,0.47,2009-04-30,
6598,279,0.6,2009-04-30,
6598,1454,0.3,2009-04-30,
6599,1456,0.4,2009-04-30,
6599,502417,0.25,2009-04-30,
6599,502418,0.4,2009-04-30,
6599,502416,0.35,2009-04-30,
6599,502415,0.35,2009-04-30,
6599,502419,0.34,2009-04-30,
6600,12,0.34,2009-04-30,
6600,1456,0.4,2009-04-30,
6601,12,0.26,2009-04-30,
6601,1454,0.3,2009-04-30,
6602,1454,0.3,2009-04-30,
6602,502415,0.35,2009-05-01,
6603,1454,0.3,2009-05-01,
6603,12,0.3,2009-05-01,
6604,1454,0.3,2009-05-01,
6604,502420,0.32,2009-05-01,
6604,502417,0.35,2009-05-01,
6604,502418,0.35,2009-05-01,
6604,502415,0.22,2009-05-01,
6604,502419,0.31,2009-05-01,
6605,990,0.5,2009-05-05,
6605,502421,0.33,2009-05-05,
6605,1608,0.99,2010-01-06,
6606,990,0.5,2009-05-05,
6606,502454,0.4425,2010-01-12,
6606,139,1.77,2014-03-14,
6606,553,0.9,2014-03-14,
6607,1457,1.4,2011-05-19,
6607,160,0.32,2009-05-05,
6607,139,0.52,2009-05-05,
6607,553,0.18,2009-05-05,
6608,1496,0.75,2009-05-05,
6608,502423,0.13,2009-05-05,
6608,1153,0.4,2009-05-05,
6608,502425,0.8,2009-05-05,
6609,1461,0.55,2009-05-06,
6609,502426,0.45,2009-05-06,
6609,502427,0.57,2009-05-06,
6609,502428,0.71,2009-05-06,
6609,1501,0.285,2012-08-31,
6610,1461,0.55,2009-05-06,
6610,553,0.66,2009-05-06,
6610,160,1.13,2009-05-06,
6610,139,1.54,2009-05-06,
6610,1546,0.33,2012-08-03,
6611,1461,0.55,2009-05-06,
6611,164,0.57,2009-05-06,
6611,1546,0.285,2012-08-03,
6612,1470,0.85,2009-05-08,
6612,341,0.59592,2009-05-08,
6612,383,0.7448999999999999,2009-05-08,
6612,415,1.4897999999999998,2009-05-08,
